"projectID","projectAcronym","organisationID","vatNumber","name","shortName","SME","activityType","street","postCode","city","country","nutsCode","geolocation","organizationURL","contactForm","contentUpdateDate","rcn","order","role","ecContribution","netEcContribution","totalCost","endOfParticipation","active"
690970,"papabuild",989275938,"ATU37696409","BUNDESMINISTERIUM FUR BILDUNG, WISSENSCHAFT UND FORSCHUNG","FEDERAL MINISTRY OF EDUCATION, SCIENCE AND RESEARCH","false","PUB","MINORITENPLATZ 5","1010","Wien","AT","AT130","48.2099463,16.3635349","http://www.bmb.gv.at","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/989275938/690970","2022-08-18 09:14:47",1911454,2,"participant",63000,63000,"63000","false",""
823871,"iGame",998853621,"ESQ9150013B","SERVICIO ANDALUZ DE LA SALUD","","false","PUB","AVENIDA DE LA CONSTITUCION 18","41071","SEVILLA","ES","ES618","37.9378384,-5.759158","http://www.sas.junta-andalucia.es/principal/default.asp","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998853621/823871","2025-02-03 09:26:38",1911875,3,"participant",147200,147200,"147200","false",""
823744,"MANAGLOBAL",913245689,"","GROUPE INSTITUT SUPERIEUR DE COMMERCE ET D'ADMINISTRATION DES ENTREPRISES","","false","PUB","FDSF","2114","Casablanca","MA","MA","33.5950627,-7.6187768","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913245689/823744","2024-11-13 11:48:40",1954381,10,"partner",NA,0,"0","false",""
663830,"SIRCIW",998043380,"GB888835056","WELSH GOVERNMENT","Welsh Government","false","PUB","CATHAYS PARK WELSH ASSEMBLY GOVERNMENT","CF10 3NQ","Cardiff","UK","UKL22","51.4816546,-3.1791934","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998043380/663830","2023-10-03 17:28:01",1915686,1,"coordinator",9558000,9558000,"19116000","false",""
633396,"Friend2U",954810286,"RS106867229","CENTAR ZA PROMOCIJU NAUKE","CENTER FOR THE PROMOTION OF SCIENCE","false","PUB","KRALJA PETRA 46","11000","Beograd","RS","RS","44.8015878,20.4681661376471","https://www.cpn.rs","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/954810286/633396","2022-08-08 08:50:55",1952932,6,"participant",6000,6000,"7500","false",""
872384,"UNDERTREES",913792866,"IT00238180533","ENTE PARCO REGIONALE DELLA MAREMMA","PARCO DELLA MAREMMA","false","PUB","VIA DEL BERSAGLIERE 7/9","58100","Grosseto","IT","ITI1A","42.6384261,12.674297","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913792866/872384","2024-10-08 12:58:40",1962022,6,"participant",0,0,"0","false",""
872384,"UNDERTREES",913144421,"","TANZANIA FOREST SERVICES AGENCY","","false","PUB","MPINGO HOUSE, 40 NYERERE ROAD","+255","DAR ES SALAAM","TZ","TZ","-6.9004986,39.297639609649494","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913144421/872384","2024-10-08 12:58:40",1962034,14,"partner",NA,0,"0","false",""
690925,"Phoenix",937201488,"DE122536955","BERGISCHER ABFALLWIRTSCHAFTSVERBAND","BAV","false","PUB","BRAUNSWERTH 1-3","51766","ENGELSKIRCHEN","DE","DEA2A","50.9832115,7.410291","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937201488/690925","2022-08-16 19:29:34",2373378,10,"participant",0,0,"0","false",""
635893,"ENGRes2014",999641358,"IT97429780584","MINISTERO DELL'ISTRUZIONE, DELL'UNIVERSITA' E DELLA RICERCA","MIUR","false","PUB","Via Michele Carcani 61","00153","Roma","IT","ITI43","41.8830237,12.4707669","http://www.istruzione.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999641358/635893","2022-08-08 08:51:23",1906767,1,"coordinator",150000,150000,"150825","false",""
819129,"NIGHTLV-2018-2019",948820730,"","VALSTS IZGLITIBAS ATTISTIBAS AGENTURA","VIAA","false","PUB","VALNU IELA 1","1050","Riga","LV","LV00A","56.9505529,24.1098333","http://www.viaa.gov.lv","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948820730/819129","2022-09-04 00:22:56",2382252,1,"coordinator",80525,80525,"89703,75","false",""
818352,"NOCMOC",990623947,"SI96599944","TEHNISKI MUZEJ SLOVENIJE","TECHNICAL MUSEUM OF SLOVENIA","false","PUB","TRZASKA CESTA 02","1000","Ljubljana","SI","SI041","46.0417008,14.4765947","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/990623947/818352","2022-08-15 15:30:05",1952622,4,"participant",35625,35625,"35625","false",""
642458,"MUSICARE",999935947,"IT04410920153","AZIENDA OSPEDALIERA, OSPEDALE LUIGI SACCO - POLO UNIVERSITARIO","SACCO","false","PUB","VIA G B GRASSI 74","20157","MILANO","IT","ITC4C","45.4666453,9.1847704","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999935947/642458","2022-08-11 12:22:06",2959877,12,"partner",NA,0,"0","false",""
814247,"ReTraCE",999640582,"GB173548838","SHEFFIELD CITY COUNCIL","SHEFFIELD","false","PUB","TOWN HALL","S1 1UJ","Sheffield","UK","UKE32","53.3803683,-1.46970076901313","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999640582/814247","2023-11-30 09:20:21",2381384,997,"partner",NA,0,"0","false",""
814247,"ReTraCE",909350266,"","Concello de Allariz","","false","PUB","Praza Maior, 1","32660","Allariz","ES","ES113","39.3262345,-4.8380649","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/909350266/814247","2023-11-30 09:20:21",1953355,982,"partner",NA,0,"0","false",""
754550,"BITRECS",928100172,"ESS0811001G","Generalitat de Catalunya. Direcció General d'Afers Religiosos","Generalitat de Catalunya. Direcció General d'Afers Religiosos","false","PUB","C/ Rivadeneyra, 6, 2a planta","08002","Barcelona","ES","ES511","41.370449300000004,2.1500219563810696","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/928100172/754550","2023-12-08 12:21:28",1948829,4,"partner",NA,0,"0","false",""
754550,"BITRECS",999521272,"ESQ0801117C","AGENCIA DE GESTIO D'AJUTS UNIVERSITARIS I DE RECERCA","AGAUR AGENCIA DEGESTION DE AYUDAS UNIVERSITARIAS YDE INVESTIGACION","false","PUB","PASSEIG LLUIS COMPANYS 23","08010","Barcelona","ES","ES511","41.3881775,2.1902547625287534","http://www.agaur.gencat.cat","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999521272/754550","2023-12-08 12:21:28",1908288,15,"partner",NA,0,"0","false",""
754550,"BITRECS",999826919,"","DEPARTAMENT DE SALUT - GENERALITAT DE CATALUNYA","","false","PUB","Trav. de les Corts (Pavelló Ave Maria)  131-159","08028","Barcelona","ES","ES511","41.3828939,2.1774322","http://www.gencat.cat/salut/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999826919/754550","2023-12-08 12:21:28",1908727,5,"partner",NA,0,"0","false",""
101034345,"DOROTHY",999563370,"IE0085228K","AN TUDARAS UM ARD OIDEACHAS","HIGHER EDUCATION AUTHORITY","false","PUB","3 SHELBOURNE BUILDINGS, CRAMPTON AVENUE, SHELBOURNE ROAD, BALLSBRIDGE","D04","Dublin","IE","IE061","53.40642945,-6.287101473674747","http://www.hea.ie","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999563370/101034345","2025-02-20 15:04:59",1906858,1,"coordinator",2758500,2758500,"5517000","false",""
871650,"MEDIPOL",905138138,"","MAE FAH LUANG UNIVERSITY","","false","PUB","333 MOO.1 THASUD SUB-DISTRICT, MUANG","57100","Chiang Rai","TH","TH","19.732084450000002,99.88474372876234","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/905138138/871650","2024-10-08 12:58:31",1961994,6,"partner",NA,0,"0","false",""
813542,"INEXTVIR",999560654,"","ORGANISATION EUROPEENNE ET MEDITERRANEENNE POUR LA PROTECTION DES PLANTES","EUROPEAN AND MEDITERRANEAN PLANT PROTECTION ORGANISATION","false","PUB","BOULEVARD RICHARD LENOIR 21","75011","Paris","FR","FR101","48.8565508,2.3702441","http://www.eppo.int/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999560654/813542","2024-06-03 14:28:41",1935933,997,"partner",NA,0,"0","false",""
101036089,"GREEN NIGHT",944760116,"TR4700438314","IZMIR IL MILLI EGITIM MUDURLUGU","IZMIR PROVINCIAL DIRECTORATE OF NATIONAL EDUCATION","false","PUB","FEVZI PASA 452 SKL 15 A KONAK","35260","IZMIR","TR","TR310","38.9597594,34.9249653","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944760116/101036089","2023-03-10 20:15:11",2594083,5,"participant",13750,13750,"13750","false",""
713600,"artes EUmanities",934826637,"","Deutsches Archäologisches Institut, Abteilung Rom","Deutsches Archäologisches Institut","false","PUB","Via Curtatone, 4d","00185","Roma","IT","ITI43","42.0919603,11.8080328","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/934826637/713600","2023-12-20 16:44:22",1949353,15,"partner",NA,0,"0","false",""
764458,"HYBRID",999654744,"DK30113721","REGION HOVEDSTADEN","REGIONH","false","PUB","KONGENS VAENGE 2","3400","Hillerod","DK","DK013","55.9321242,12.3488916","https://www.regionh.dk/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654744/764458","2022-09-14 19:17:06",1909013,6,"participant",290081.88,290081.88,"290081,88","false",""
764458,"HYBRID",990463994,"","INTERNATIONAL ATOMIC ENERGY AGENCY","IAEA","false","PUB","Wagramer Strasse  5","1400","Wien","AT","AT130","48.234828449999995,16.416841737611023","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/990463994/764458","2022-09-14 19:17:06",1948805,15,"partner",NA,0,"0","false",""
642904,"TreatRec",956948360,"","Waterschap De Dommel","Waterschap De Dommel","false","PUB","Bosscheweg 56","5280 DA","Boxtel","NL","NL413","51.6010709,5.324365","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/956948360/642904","2022-08-11 17:43:41",1945349,8,"partner",NA,0,"0","false",""
675132,"MASSTRPLAN",944023692,"PT510103448","UNIDADE LOCAL DE SAUDE DE COIMBRA EPE","ULS COIMBRA","false","PUB","AV DE BISSAYA, PRACETA DE MOTA PINTO","3000-075","Coimbra","PT","PT192","40.2109801,-8.4292057","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944023692/675132","2023-04-05 13:10:00",2394333,11,"participant",238356.36,238356.36,"238356,36","false",""
675132,"MASSTRPLAN",952036183,"PT502423943","INSTITUTO PORTUGUES DO SANGUE E DA TRANSPLANTACAO IP","IPST IP","false","PUB","AVENIDA MIGUEL BOMBARDA 6","1000 208","LISBOA","PT","PT170","38.7365396,-9.1503188","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952036183/675132","2023-04-05 13:10:00",2561595,8,"participant",0,0,"0","true",""
675132,"MASSTRPLAN",928935342,"PT510123210","Centro Hospitalar do Baixo Vouga, E. P. E.","Centro Hospitalar do Baixo Vouga, E. P. E.","false","PUB","Avenida Artur Ravara","3514-501","Aveiro","PT","PT16G","40.6369149,-8.6532909","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/928935342/675132","2023-04-05 13:10:00",1948853,22,"partner",NA,0,"0","false",""
675132,"MASSTRPLAN",923483554,"DE213218064","UNIVERSITATKLINIKUM LEIPZIG","UKL","false","PUB","LIEBIGSTRASSE 18","04103","Leipzig","DE","DED51","51.3298734,12.438333000000005","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/923483554/675132","2023-04-05 13:10:00",1948852,21,"partner",NA,0,"0","false",""
734855,"trans-making",948350765,"PL7123274371","WARSZTATY KULTURY W LUBLINIE","WORKSHOPS OF CULTURE IN LUBLIN","false","PUB","UL GRODZKA 5A","20 112","Lublin","PL","PL814","51.250559,22.5701022","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948350765/734855","2023-12-08 12:19:23",1958978,21,"participant",166500,166500,"166500","false",""
764474,"CaReSyAn",923007187,"","European Society for Artificial Organs","ESAO","false","PUB","Dr. Karl Dorrekstr. 30","3500","Krems","AT","AT124","48.4078437,15.5863","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/923007187/764474","2022-09-10 00:36:24",1949222,12,"partner",NA,0,"0","false",""
955297,"ERN-Apulia2",999439695,"","MINISTERO DELLA CULTURA","MINISTRY OF CULTURE","false","PUB","VIA DEL COLLEGIO ROMANO 27","00186","Roma","IT","ITI43","41.81435465,12.226936957567165","http://www.beniculturali.it/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999439695/955297","2022-09-04 00:10:52",1915629,10,"participant",5400,5400,"5400","false",""
734536,"CO-LAB",929230222,"NO911830868MVA","KRIMINALOMSORGSDIREKTORATET","","false","PUB","SOLHEIMSGATA 21","2000","LILLESTROM","NO","NO082","59.9569845,11.0517822","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/929230222/734536","2024-09-06 17:48:46",2712936,7,"participant",9000,9000,"9000","false",""
777707,"ReaLsMs",886923672,"FR81200057867","PLAINE COMMUNE","PLAINE COMMUNE","false","PUB","21 AVENUE JULES RIMET","93218","Saint-Denis","FR","FR106","48.9249631,2.3633105","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/886923672/777707","2023-12-08 17:36:10",1974405,5,"participant",18000,18000,"18000","false",""
777707,"ReaLsMs",992549979,"IE4773215U","DUBLIN CITY COUNCIL","DUBLIN CITY DEVELOPMENT BOARD","false","PUB","WOOD QUAY CIVIC OFFICES FLOOR 1 BLOCK 4","D08 RF3F","Dublin","IE","IE061","53.3497645,-6.2602731","http://www.dublincity.ie","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/992549979/777707","2023-12-08 17:36:10",1912515,4,"participant",45000,45000,"45000","false",""
945298,"ParisRegionFP",999706736,"FR38237500079","REGION ILE DE FRANCE","IDF","false","PUB","2 RUE SIMONE VEIL","93400","Saint Ouen Sur Seine","FR","FR106","48.912395,2.331462","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999706736/945298","2024-03-04 14:00:44",1958456,1,"coordinator",3825120,3825120,"7650240","false",""
101034329,"WINNINGNormandy",891458131,"","REGION NORMANDIE","","false","PUB","ABBAYE AUX DAMES PLACE REINE MATHILDE","14035","Caen","FR","FRD11","49.18654545,-0.3526498293128191","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891458131/101034329","2025-02-19 12:42:14",1970067,1,"coordinator",2942400,2942400,"5884800","false",""
690850,"RUBICON",999654744,"DK30113721","REGION HOVEDSTADEN","REGIONH","false","PUB","KONGENS VAENGE 2","3400","Hillerod","DK","DK013","55.9321242,12.3488916","https://www.regionh.dk/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654744/690850","2022-08-16 00:44:17",1909013,5,"participant",108000,108000,"108000","false",""
955401,"GREEN NIGHT",999824203,"","MINISTRY OF HIGHER EDUCATION AND SCIENTIFIC RESEARCH","MHESR","false","PUB","AVENUE MOHAMED V 50","1002","Tunis","TN","TN","36.8197984,10.1817394","http://www.mrstdc.gov.tn","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999824203/955401","2022-09-04 00:09:44",1905592,1,"coordinator",94583.33,94583.33,"146750","false",""
814072,"ENTWINE",998886601,"","MINISTERIE VAN VOLKSGEZONDHEID, WELZIJN EN SPORT","MINISTRY OF HEALTH, WELFARE AND SPORT","false","PUB","PARNASSUSPLEIN 5","2500 EJ","Den Haag","NL","NL332","52.0800614,4.320909","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998886601/814072","2024-02-01 17:27:34",1907356,994,"partner",NA,0,"0","false",""
101036170,"SUPERSCIENCEME",986282324,"","CALABRIA REGIONE","CaR","false","PUB","VIALE EUROPA LOC. GERMANETO CITTADELLA REGIONALE SANTELLI","88100","Catanzaro","IT","ITF63","38.9076353,16.5960465","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986282324/101036170","2023-03-10 20:15:39",2355819,6,"participant",0,0,"58750","false",""
101036170,"SUPERSCIENCEME",951927737,"IT80002950766","REGIONE BASILICATA","","false","PUB","Via Vincenzo Verrastro  4","85100","Potenza","IT","ITF51","41.0720883,15.7152616","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951927737/101036170","2023-03-10 20:15:39",1970025,7,"participant",0,0,"25000","false",""
713279,"CAROLINE",999563370,"IE0085228K","AN TUDARAS UM ARD OIDEACHAS","HIGHER EDUCATION AUTHORITY","false","PUB","3 SHELBOURNE BUILDINGS, CRAMPTON AVENUE, SHELBOURNE ROAD, BALLSBRIDGE","D04","Dublin","IE","IE061","53.40642945,-6.287101473674747","http://www.hea.ie","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999563370/713279","2024-07-02 10:57:52",1906858,1,"coordinator",4602000,4602000,"9204000","false",""
101036086,"ERN-Apulia3",999439695,"","MINISTERO DELLA CULTURA","MINISTRY OF CULTURE","false","PUB","VIA DEL COLLEGIO ROMANO 27","00186","Roma","IT","ITI43","41.81435465,12.226936957567165","http://www.beniculturali.it/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999439695/101036086","2023-09-21 15:01:30",1915629,10,"participant",8000,8000,"11400","false",""
819167,"SuperScienceMe",986282324,"","CALABRIA REGIONE","CaR","false","PUB","VIALE EUROPA LOC. GERMANETO CITTADELLA REGIONALE SANTELLI","88100","Catanzaro","IT","ITF63","38.9076353,16.5960465","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986282324/819167","2022-08-17 12:30:11",2355819,4,"participant",0,0,"156000","false",""
818340,"OPENRESEARCHERS1819",951814635,"ESQ1400511J","INSTITUTO MUNICIPAL DE GESTION MEDIOAMBIENTAL - JARDIN BOTANICO DE CORDOBA","IMGEMA","false","PUB","AVDA. DE LINNEO S/N","14004","Cordoba","ES","ES613","37.8845065,-4.7793654","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951814635/818340","2022-08-16 00:52:15",2390443,13,"participant",5332,5332,"14750","false",""
